0.066262275,0.115377605,0.17795503,0.18734738,0.15774563,0.16875784,0.0855593,0.07301806,0.25396156,0.2859,0.99999994,0.55037594,0.2883391,0.11218583,0.26765382,0,0.14198926,0,0.0018186979,0.15656912,0.22429822,0.116084866,0.02404027,0.039318614,0.068739325,0.117347255,0.15176554,0.063836224,0.058389932,0.22432633,0.069898844,0.07446438,0.084700316,0.08391045,0.084700316
0.110444315,0.16694725,0.1471301,0.2613364,0.14940448,0.16350517,0.062404864,0.044923656,0.16910535,0.3527038,0.55037594,0.9999999,0.41450506,0.21939789,0.29271102,0.01923746,0.24605012,0.10149645,0.1632894,0.19652672,0.20914531,0.26413858,0.085741565,0.075402126,0.056804962,0.17390868,0.1725544,0.12500536,0.10725404,0.16840781,0.0062290095,0.1377148,0.073726825,0.14723492,0.073726825
0.19080397,0.19141117,0.13217054,0.2745961,0.10188688,0.20115572,0.07632241,0.051787205,0.046576783,0.23699838,0.2883391,0.41450506,1.0000001,0.37637603,0.44418046,0.17066878,0.22893378,0.20392545,0.20707794,0.23896097,0.2288984,0.37652886,0.09966631,0.15014288,0.18207893,0.21527141,0.1682073,0.12739554,0.092232004,0.14743143,0,0.049365427,0.0527239,0.03457608,0.0527239
0.16629472,0.18856564,0.0635993,0.1434727,0.14554465,0.32603288,0.11681849,0.07610018,0.120542146,0.15990812,0.11218583,0.21939789,0.37637603,0.9999999,0.2172277,0.14175397,0.10371379,0.13490357,0.13483328,0.024620991,0.13315657,0.236105,0.27556905,0.21718489,0.19139458,0.3026268,0.26598325,0.19012883,0.1671356,0.16876008,0.02942121,0.03330196,0.1503962,0.050525248,0.1503962
0.14749774,0.10641631,0.10535456,0.18175223,0.13875669,0.25500357,0.065203525,0.061098367,0.16554871,0.22476739,0.26765382,0.29271102,0.44418046,0.2172277,0.9999999,0.1376015,0.085370846,0.18429062,0.14775163,0.057018973,0.23718046,0.25137776,0.114479825,0.15126061,0.1135347,0.17042708,0.3971068,0.05583939,0.21959047,0.270137,0.03809247,0.06704063,0.16668707,0.0835561,0.16668707
0,0.07468336,0.099190995,0.03153244,0.0734939,0.18000227,0.08943748,0.08172087,0,0.11756241,0,0.01923746,0.17066878,0.14175397,0.1376015,0.99999994,0.2082571,0.39586157,0.25766662,0,0.022479963,0.32704103,0.16866773,0.25320327,0.24269977,0.17813334,0.233936,0.21495718,0.12834188,0.22613567,0,0.042719793,0.097063154,0.026551055,0.097063154
0.06855415,0.15613478,0.1970875,0.33949417,0.14101553,0.14410995,0.054712974,0.036854204,0.25687313,0.12976487,0.14198926,0.24605012,0.22893378,0.10371379,0.085370846,0.2082571,0.9999998,0.14001822,0.20468795,0.10050018,0.16760227,0.18315867,0.09433637,0.15872243,0,0.11093989,0.104683116,0,0,0.09317267,0,0.099651806,0.03527818,0.09439653,0.03527818
0.087181404,0.19764966,0.16738042,0.2217974,0.070586726,0.23198494,0.22865026,0.23027483,0.10680378,0.03453287,0,0.10149645,0.20392545,0.13490357,0.18429062,0.39586157,0.14001822,1.0000001,0.33801484,0,0.19910315,0.29414308,0.17119235,0.08664474,0.18855104,0.07714741,0.15962443,0.14518444,0.15768668,0.17141306,0.11144552,0.12441287,0.19182643,0.12618548,0.19182643
0.06762874,0.1472165,0.14367029,0.08504245,0.15560414,0.124381796,0.029763293,0.126694,0.016889403,0.1536957,0.0018186979,0.1632894,0.20707794,0.13483328,0.14775163,0.25766662,0.20468795,0.33801484,0.99999976,0.21330318,0.10152481,0.3369488,0.185038,0.01072186,0.09711245,0.0035883747,0.16279006,0.23743016,0.18815193,0.08463382,0.09548341,0.02382951,0.05951688,0.02767327,0.05951688
0.116860524,0.029359719,0.11504086,0.09075934,0.15562665,0.045326084,0,0.12717196,0,0.17450835,0.15656912,0.19652672,0.23896097,0.024620991,0.057018973,0,0.10050018,0,0.21330318,0.9999999,0.106056504,0.22773501,0.0023268461,0,0.071147256,0.03859617,0.009646138,0.27964,0,0.03905469,0,0,0,0,0
0.22298424,0.24122256,0.13275753,0.31249937,0.24116898,0.31208718,0.20501126,0.22433062,0.0932424,0.23608238,0.22429822,0.20914531,0.2288984,0.13315657,0.23718046,0.022479963,0.16760227,0.19910315,0.10152481,0.106056504,1.0000001,0.21614654,0.20711741,0.20533109,0.1151403,0.07487725,0.290822,0.12375295,0.13030207,0.23759192,0.025614826,0.15325686,0.3028136,0.16870303,0.3028136
0.11433451,0.1834833,0.209748,0.15562893,0.13307449,0.33339307,0.032000557,0.116598144,0.039790228,0.25527102,0.116084866,0.26413858,0.37652886,0.236105,0.25137776,0.32704103,0.18315867,0.29414308,0.3369488,0.22773501,0.21614654,0.99999976,0.26963595,0.3088154,0.42415679,0.30226424,0.27268797,0.26599908,0.08052058,0.15896226,0,0,0.07237525,0.022325901,0.07237525
0.023573197,0.053407624,0.06490474,0.04310085,0.08616805,0.18880256,0.051384825,0.04666148,0.012040317,0.1609379,0.02404027,0.085741565,0.09966631,0.27556905,0.114479825,0.16866773,0.09433637,0.17119235,0.185038,0.0023268461,0.20711741,0.26963595,1.0000002,0.29164556,0.43534103,0.18311071,0.18288675,0.20908579,0.07034309,0.119942844,0.016855719,0.054452922,0.07315606,0.031097181,0.07315606
0.06207891,0.16066115,0.07302323,0.104068056,0.18028542,0.23121499,0.13607383,0.16212536,0.10660136,0.11171897,0.039318614,0.075402126,0.15014288,0.21718489,0.15126061,0.25320327,0.15872243,0.08664474,0.01072186,0,0.20533109,0.3088154,0.29164556,1.0000002,0.45129773,0.41455117,0.18581477,0.13286176,0.10536625,0.10104877,0,0,0.21447003,0,0.21447003
0.0715518,0.13311195,0.08131245,0.050112925,0.072415374,0.20656618,0.16007383,0.11560288,0,0.08378556,0.068739325,0.056804962,0.18207893,0.19139458,0.1135347,0.24269977,0,0.18855104,0.09711245,0.071147256,0.1151403,0.42415679,0.43534103,0.45129773,1.0,0.5460797,0.08340111,0.20201671,0.022627423,0.11247444,0,0.0831282,0.07353235,0.06889368,0.07353235
0.087897845,0.1176307,0.09981877,0.07967763,0.08139956,0.19323386,0.12329871,0,0.108349465,0.08078343,0.117347255,0.17390868,0.21527141,0.3026268,0.17042708,0.17813334,0.11093989,0.07714741,0.0035883747,0.03859617,0.07487725,0.30226424,0.18311071,0.41455117,0.5460797,1.0,0.12483236,0.10939896,0.045153208,0.12904184,0.00052294414,0.07578482,0.12311374,0.087888315,0.12311374
0.08628977,0.07280995,0.16317919,0.17106426,0.14506519,0.42447212,0.08870036,0.056265235,0.16156244,0.2733562,0.15176554,0.1725544,0.1682073,0.26598325,0.3971068,0.233936,0.104683116,0.15962443,0.16279006,0.009646138,0.290822,0.27268797,0.18288675,0.18581477,0.08340111,0.12483236,1.0,0.39460927,0.4362455,0.49105877,0.20173569,0.07531813,0.19880682,0.08904788,0.19880682
0.06742832,0.036291044,0.18656966,0.057365417,0.12033824,0.24662134,0.10863383,0.2442764,0.015944628,0.22037348,0.063836224,0.12500536,0.12739554,0.19012883,0.05583939,0.21495718,0,0.14518444,0.23743016,0.27964,0.12375295,0.26599908,0.20908579,0.13286176,0.20201671,0.10939896,0.39460927,1.0000001,0.33629352,0.19514604,0.13542739,0.049432002,0.09387429,0.067356765,0.09387429
0.09878981,0.1580629,0.16013902,0.08101741,0.1222686,0.27774686,0.15149727,0.17331047,0.19369447,0.068288445,0.058389932,0.10725404,0.092232004,0.1671356,0.21959047,0.12834188,0,0.15768668,0.18815193,0,0.13030207,0.08052058,0.07034309,0.10536625,0.022627423,0.045153208,0.4362455,0.33629352,0.9999999,0.32408375,0.45034218,0.070859745,0.19376227,0.12106924,0.19376227
0.14792049,0.17516908,0.18333486,0.103607476,0.23951189,0.3615923,0.12519199,0.07953778,0.12472336,0.17180204,0.22432633,0.16840781,0.14743143,0.16876008,0.270137,0.22613567,0.09317267,0.17141306,0.08463382,0.03905469,0.23759192,0.15896226,0.119942844,0.10104877,0.11247444,0.12904184,0.49105877,0.19514604,0.32408375,0.9999999,0.088460535,0.10570879,0.18945026,0.12063742,0.18945026
0.096496716,0,0.101988375,0,0.007371351,0.08759092,0.11020918,0.13198374,0.08706409,0.054603428,0.069898844,0.0062290095,0,0.02942121,0.03809247,0,0,0.11144552,0.09548341,0,0.025614826,0,0.016855719,0,0,0.00052294414,0.20173569,0.13542739,0.45034218,0.088460535,1.0,0.045146283,0.04791239,0.052689902,0.04791239
0.097488165,0.05299897,0.1620638,0.20448932,0.09719297,0.10668902,0.24652407,0.1517758,0.031044874,0.06314208,0.07446438,0.1377148,0.049365427,0.03330196,0.06704063,0.042719793,0.099651806,0.12441287,0.02382951,0,0.15325686,0,0.054452922,0,0.0831282,0.07578482,0.07531813,0.049432002,0.070859745,0.10570879,0.045146283,1.0,0.16010241,0.9408846,0.16010241
0.12057687,0.22826213,0.26248357,0.1990824,0.21013169,0.25821784,0.4015773,0.48487678,0.1737014,0.18880174,0.084700316,0.073726825,0.0527239,0.1503962,0.16668707,0.097063154,0.03527818,0.19182643,0.05951688,0,0.3028136,0.07237525,0.07315606,0.21447003,0.07353235,0.12311374,0.19880682,0.09387429,0.19376227,0.18945026,0.04791239,0.16010241,1.0000002,0.21718982,1.0000002
0.11937019,0.10723162,0.1528951,0.20176893,0.12490603,0.15257022,0.2681032,0.15143399,0.076689035,0.05146329,0.08391045,0.14723492,0.03457608,0.050525248,0.0835561,0.026551055,0.09439653,0.12618548,0.02767327,0,0.16870303,0.022325901,0.031097181,0,0.06889368,0.087888315,0.08904788,0.067356765,0.12106924,0.12063742,0.052689902,0.9408846,0.21718982,0.9999997,0.21718982
0.12057687,0.22826213,0.26248357,0.1990824,0.21013169,0.25821784,0.4015773,0.48487678,0.1737014,0.18880174,0.084700316,0.073726825,0.0527239,0.1503962,0.16668707,0.097063154,0.03527818,0.19182643,0.05951688,0,0.3028136,0.07237525,0.07315606,0.21447003,0.07353235,0.12311374,0.19880682,0.09387429,0.19376227,0.18945026,0.04791239,0.16010241,1.0000002,0.21718982,1.0000002
